2025-09-11 11:56:11.638989758 +0200 CEST m=+1.151054333
2025-09-11 11:56:11.616412335 +0200 CEST m=+1.128476909,
2025-09-11 11:56:11.639047228 +0200 CEST m=+1.151111804
2025-09-11 11:56:11.62586302 +0200 CEST m=+1.137927588,
2025-09-11 11:56:11.749800074 +0200 CEST m=+1.261864653
2025-09-11 11:56:11.639116407 +0200 CEST m=+1.151180982,
2025-09-11 11:56:11.749886254 +0200 CEST m=+1.261950825
2025-09-11 11:56:11.657668613 +0200 CEST m=+1.169733193,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:11.749940307 +0200 CEST m=+1.262004876
2025-09-11 11:56:11.681526596 +0200 CEST m=+1.193591173,
2025-09-11 11:56:11.749996059 +0200 CEST m=+1.262060630
2025-09-11 11:56:11.697229304 +0200 CEST m=+1.209293876,
2025-09-11 11:56:11.750091927 +0200 CEST m=+1.262156496
2025-09-11 11:56:11.714990222 +0200 CEST m=+1.227054796,
2025-09-11 11:56:11.750131616 +0200 CEST m=+1.262196189
2025-09-11 11:56:11.735045471 +0200 CEST m=+1.247110041,
2025-09-11 11:56:11.838231291 +0200 CEST m=+1.350295865
2025-09-11 11:56:11.750155163 +0200 CEST m=+1.262219732,
2025-09-11 11:56:11.838321434 +0200 CEST m=+1.350386006
2025-09-11 11:56:11.765148148 +0200 CEST m=+1.277212718,
2025-09-11 11:56:11.838383125 +0200 CEST m=+1.350447696
2025-09-11 11:56:11.78062685 +0200 CEST m=+1.292691429,
2025-09-11 11:56:11.838441719 +0200 CEST m=+1.350506291
2025-09-11 11:56:11.793749738 +0200 CEST m=+1.305814307,
2025-09-11 11:56:11.838499951 +0200 CEST m=+1.350564523
2025-09-11 11:56:11.809224511 +0200 CEST m=+1.321289085,
2025-09-11 11:56:11.838555152 +0200 CEST m=+1.350619725
2025-09-11 11:56:11.823098588 +0200 CEST m=+1.335163157,
2025-09-11 11:56:11.938882175 +0200 CEST m=+1.450946776
2025-09-11 11:56:11.838625009 +0200 CEST m=+1.350689581,
2025-09-11 11:56:11.938931434 +0200 CEST m=+1.450996012
2025-09-11 11:56:11.854460279 +0200 CEST m=+1.366524850,
2025-09-11 11:56:11.938956734 +0200 CEST m=+1.451021312
2025-09-11 11:56:11.871296755 +0200 CEST m=+1.383361327,
2025-09-11 11:56:11.938984119 +0200 CEST m=+1.451048697
2025-09-11 11:56:11.887280835 +0200 CEST m=+1.399345405,
2025-09-11 11:56:11.939008857 +0200 CEST m=+1.451073434
2025-09-11 11:56:11.901630556 +0200 CEST m=+1.413695127,
2025-09-11 11:56:11.939036509 +0200 CEST m=+1.451101087
2025-09-11 11:56:11.917690191 +0200 CEST m=+1.429754767,
2025-09-11 11:56:12.028667738 +0200 CEST m=+1.540732319
2025-09-11 11:56:11.939097577 +0200 CEST m=+1.451162156,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:12.028800987 +0200 CEST m=+1.540865559
2025-09-11 11:56:11.958339881 +0200 CEST m=+1.470404456,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:12.028864223 +0200 CEST m=+1.540928802
2025-09-11 11:56:11.970902902 +0200 CEST m=+1.482967469,
2025-09-11 11:56:12.028919512 +0200 CEST m=+1.540984084
2025-09-11 11:56:11.983888007 +0200 CEST m=+1.495952574,
2025-09-11 11:56:12.028974761 +0200 CEST m=+1.541039334
2025-09-11 11:56:11.999858633 +0200 CEST m=+1.511923202,
2025-09-11 11:56:12.029028896 +0200 CEST m=+1.541093467
2025-09-11 11:56:12.013353708 +0200 CEST m=+1.525418277,
2025-09-11 11:56:12.140067499 +0200 CEST m=+1.652132075
2025-09-11 11:56:12.029107097 +0200 CEST m=+1.541171669,
2025-09-11 11:56:12.14015836 +0200 CEST m=+1.652222930
2025-09-11 11:56:12.048294673 +0200 CEST m=+1.560359249,
2025-09-11 11:56:12.140240149 +0200 CEST m=+1.652304720
2025-09-11 11:56:12.066053395 +0200 CEST m=+1.578117974,
2025-09-11 11:56:12.140292354 +0200 CEST m=+1.652356925
2025-09-11 11:56:12.082525703 +0200 CEST m=+1.594590276,
2025-09-11 11:56:12.140343581 +0200 CEST m=+1.652408152
2025-09-11 11:56:12.10372862 +0200 CEST m=+1.615793198,
2025-09-11 11:56:12.140394283 +0200 CEST m=+1.652458854
2025-09-11 11:56:12.123262273 +0200 CEST m=+1.635326846,
2025-09-11 11:56:12.226954532 +0200 CEST m=+1.739019115
2025-09-11 11:56:12.140468762 +0200 CEST m=+1.652533333,
2025-09-11 11:56:12.226989689 +0200 CEST m=+1.739054257
2025-09-11 11:56:12.155321554 +0200 CEST m=+1.667386122,
2025-09-11 11:56:12.227006899 +0200 CEST m=+1.739071467
2025-09-11 11:56:12.17285072 +0200 CEST m=+1.684915289,
2025-09-11 11:56:12.227024443 +0200 CEST m=+1.739089010
2025-09-11 11:56:12.186619357 +0200 CEST m=+1.698683927,
2025-09-11 11:56:12.227041909 +0200 CEST m=+1.739106477
2025-09-11 11:56:12.200536554 +0200 CEST m=+1.712601122,
2025-09-11 11:56:12.227059171 +0200 CEST m=+1.739123740
2025-09-11 11:56:12.212910205 +0200 CEST m=+1.724974776,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:12.310097613 +0200 CEST m=+1.822162187
2025-09-11 11:56:12.227076074 +0200 CEST m=+1.739140641,
2025-09-11 11:56:12.310136363 +0200 CEST m=+1.822200936
2025-09-11 11:56:12.242576099 +0200 CEST m=+1.754640673,
2025-09-11 11:56:12.310156534 +0200 CEST m=+1.822221107
2025-09-11 11:56:12.257744323 +0200 CEST m=+1.769808892,
2025-09-11 11:56:12.310176207 +0200 CEST m=+1.822240778
2025-09-11 11:56:12.272206614 +0200 CEST m=+1.784271183,
2025-09-11 11:56:12.310195936 +0200 CEST m=+1.822260508
