2025-09-11 12:00:06.262357969 +0200 CEST m=+2.656617975,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.262372475 +0200 CEST m=+2.656632483,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.485627215 +0200 CEST m=+2.879887221,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.48573085 +0200 CEST m=+2.879990856,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.485744815 +0200 CEST m=+2.880004820,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.485758167 +0200 CEST m=+2.880018171,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.485769914 +0200 CEST m=+2.880029918,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.485781432 +0200 CEST m=+2.880041438,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.876377079 +0200 CEST m=+3.270637106,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.876748877 +0200 CEST m=+3.271008883,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.876770573 +0200 CEST m=+3.271030578,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.876783241 +0200 CEST m=+3.271043247,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.876795434 +0200 CEST m=+3.271055439,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:06.876807558 +0200 CEST m=+3.271067563,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:07.240479295 +0200 CEST m=+3.634739299,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:07.24051165 +0200 CEST m=+3.634771655,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:07.240525907 +0200 CEST m=+3.634785911,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:07.240538184 +0200 CEST m=+3.634798190,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:07.240552964 +0200 CEST m=+3.634812962,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:07.240571706 +0200 CEST m=+3.634831711,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:07.576546922 +0200 CEST m=+3.970806931,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:07.576582741 +0200 CEST m=+3.970842747,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:07.576595766 +0200 CEST m=+3.970855771,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:07.57660799 +0200 CEST m=+3.970867995,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:07.57662019 +0200 CEST m=+3.970880195,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:07.576632237 +0200 CEST m=+3.970892242,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.170467868 +0200 CEST m=+4.564727875,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.170505057 +0200 CEST m=+4.564765062,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.170517629 +0200 CEST m=+4.564777634,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.170529399 +0200 CEST m=+4.564789403,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.170542426 +0200 CEST m=+4.564802432,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.170554116 +0200 CEST m=+4.564814120,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.387606291 +0200 CEST m=+4.781866298,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.387643859 +0200 CEST m=+4.781903866,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.387657531 +0200 CEST m=+4.781917537,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.387671654 +0200 CEST m=+4.781931660,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.387684337 +0200 CEST m=+4.781944343,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.38769831 +0200 CEST m=+4.781958309,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.937484541 +0200 CEST m=+5.331744551,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.937724427 +0200 CEST m=+5.331984441,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.937750208 +0200 CEST m=+5.332010221,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.937769285 +0200 CEST m=+5.332029299,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.937787829 +0200 CEST m=+5.332047840,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:08.937806338 +0200 CEST m=+5.332066352,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:10.077989368 +0200 CEST m=+6.472249377,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:10.078029039 +0200 CEST m=+6.472289044,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:10.078042256 +0200 CEST m=+6.472302262,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:10.07805707 +0200 CEST m=+6.472317074,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:10.078070673 +0200 CEST m=+6.472330679,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:10.07808341 +0200 CEST m=+6.472343415,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:10.683064187 +0200 CEST m=+7.077324227,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:10.683112481 +0200 CEST m=+7.077372493,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:10.683130351 +0200 CEST m=+7.077390364,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:10.683147076 +0200 CEST m=+7.077407088,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:10.683163532 +0200 CEST m=+7.077423543,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:10.683180248 +0200 CEST m=+7.077440259,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:11.550694995 +0200 CEST m=+7.944955013,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:11.550776306 +0200 CEST m=+7.945036312,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:11.550819286 +0200 CEST m=+7.945079299,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:11.550860257 +0200 CEST m=+7.945120264,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:11.550898752 +0200 CEST m=+7.945158758,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:11.550934733 +0200 CEST m=+7.945194738,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:11.824141079 +0200 CEST m=+8.218401087,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:11.824176047 +0200 CEST m=+8.218436050,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:11.824194714 +0200 CEST m=+8.218454718,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:11.824206733 +0200 CEST m=+8.218466738,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:11.824220291 +0200 CEST m=+8.218480295,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:11.824232361 +0200 CEST m=+8.218492366,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:12.044292398 +0200 CEST m=+8.438552406,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:12.04432894 +0200 CEST m=+8.438588946,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:12.044341455 +0200 CEST m=+8.438601459,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:12.044355016 +0200 CEST m=+8.438615021,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:12.044366691 +0200 CEST m=+8.438626696,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:12.044379949 +0200 CEST m=+8.438639954,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:12.394839915 +0200 CEST m=+8.789099935,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:12.394937823 +0200 CEST m=+8.789197841,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:12.394994788 +0200 CEST m=+8.789254805,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:12.395051038 +0200 CEST m=+8.789311057,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:12.395107307 +0200 CEST m=+8.789367327,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:12.395163179 +0200 CEST m=+8.789423201,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:13.094481886 +0200 CEST m=+9.488741917,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:13.094574359 +0200 CEST m=+9.488834387,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:13.094601719 +0200 CEST m=+9.488861748,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:13.094652661 +0200 CEST m=+9.488912689,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:13.094677762 +0200 CEST m=+9.488937792,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:13.09470607 +0200 CEST m=+9.488966099,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:14.146418152 +0200 CEST m=+10.540678162,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:14.146451802 +0200 CEST m=+10.540711811,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:14.146467334 +0200 CEST m=+10.540727342,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:14.146484107 +0200 CEST m=+10.540744116,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:14.146498848 +0200 CEST m=+10.540758858,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:14.146515844 +0200 CEST m=+10.540775853,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:15.792144485 +0200 CEST m=+12.186404490,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:15.792209208 +0200 CEST m=+12.186469214,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:15.792223052 +0200 CEST m=+12.186483056,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:15.792238929 +0200 CEST m=+12.186498933,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:15.792251517 +0200 CEST m=+12.186511522,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:15.792263546 +0200 CEST m=+12.186523553,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:17.103545327 +0200 CEST m=+13.497805332,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:17.103582286 +0200 CEST m=+13.497842290,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:17.103596628 +0200 CEST m=+13.497856633,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:17.103608708 +0200 CEST m=+13.497868714,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:17.103620639 +0200 CEST m=+13.497880644,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:17.103633839 +0200 CEST m=+13.497893843,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:17.241277084 +0200 CEST m=+13.635537096,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:17.241326748 +0200 CEST m=+13.635586756,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:17.241341841 +0200 CEST m=+13.635601849,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:17.241360093 +0200 CEST m=+13.635620094,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:17.241374409 +0200 CEST m=+13.635634418,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:17.241400347 +0200 CEST m=+13.635660355,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:18.869349568 +0200 CEST m=+15.263609598,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:18.869407161 +0200 CEST m=+15.263667184,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:18.869431764 +0200 CEST m=+15.263691791,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:18.869454754 +0200 CEST m=+15.263714778,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:18.869477341 +0200 CEST m=+15.263737365,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:18.869500042 +0200 CEST m=+15.263760067,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:19.505319274 +0200 CEST m=+15.899579281,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:19.505359404 +0200 CEST m=+15.899619410,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:19.505373458 +0200 CEST m=+15.899633464,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:19.505386564 +0200 CEST m=+15.899646571,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:19.505400492 +0200 CEST m=+15.899660499,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:19.505413615 +0200 CEST m=+15.899673621,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:20.320591282 +0200 CEST m=+16.714851290,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:20.320977643 +0200 CEST m=+16.715237655,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:20.321310158 +0200 CEST m=+16.715570166,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:20.321681445 +0200 CEST m=+16.715941451,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:20.321846546 +0200 CEST m=+16.716106551,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:20.32197887 +0200 CEST m=+16.716238874,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:21.616187314 +0200 CEST m=+18.010447331,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:21.616231722 +0200 CEST m=+18.010491737,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:21.61624898 +0200 CEST m=+18.010508993,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:21.616265368 +0200 CEST m=+18.010525382,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:21.616281482 +0200 CEST m=+18.010541495,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:21.616297445 +0200 CEST m=+18.010557458,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:23.709006524 +0200 CEST m=+20.103266600,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:23.709823675 +0200 CEST m=+20.104083710,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:23.709875085 +0200 CEST m=+20.104135117,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:23.71032705 +0200 CEST m=+20.104587085,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:23.710356792 +0200 CEST m=+20.104616826,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:23.710384936 +0200 CEST m=+20.104644969,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:25.548184199 +0200 CEST m=+21.942444292,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:25.548333421 +0200 CEST m=+21.942593470,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:25.548434095 +0200 CEST m=+21.942694137,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:25.548516203 +0200 CEST m=+21.942776236,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:25.548595279 +0200 CEST m=+21.942855312,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:25.548673281 +0200 CEST m=+21.942933317,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:26.447938601 +0200 CEST m=+22.842198624,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:26.447994056 +0200 CEST m=+22.842254076,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:26.448014721 +0200 CEST m=+22.842274739,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:26.448034739 +0200 CEST m=+22.842294757,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:26.448054094 +0200 CEST m=+22.842314113,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:26.448073552 +0200 CEST m=+22.842333571,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:27.863791652 +0200 CEST m=+24.258051659,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:27.863829137 +0200 CEST m=+24.258089144,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:27.863850211 +0200 CEST m=+24.258110217,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:27.863863473 +0200 CEST m=+24.258123479,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:27.863878007 +0200 CEST m=+24.258138015,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:27.863891118 +0200 CEST m=+24.258151125,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:29.985809156 +0200 CEST m=+26.380069194,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:29.987063974 +0200 CEST m=+26.381324014,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:29.987757653 +0200 CEST m=+26.382017693,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:29.988373041 +0200 CEST m=+26.382633067,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:29.988933364 +0200 CEST m=+26.383193392,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:29.989465156 +0200 CEST m=+26.383725181,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:30.956932559 +0200 CEST m=+27.351192569,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:30.957028958 +0200 CEST m=+27.351288972,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:30.957078341 +0200 CEST m=+27.351338351,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:30.957121698 +0200 CEST m=+27.351381707,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:30.957166302 +0200 CEST m=+27.351426311,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:30.957248025 +0200 CEST m=+27.351508036,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:31.504980086 +0200 CEST m=+27.899240123,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:31.505060517 +0200 CEST m=+27.899320552,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:31.505104937 +0200 CEST m=+27.899364973,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:31.505135769 +0200 CEST m=+27.899395805,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:31.505167488 +0200 CEST m=+27.899427522,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:31.505197748 +0200 CEST m=+27.899457785,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:33.170731657 +0200 CEST m=+29.564991707,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:33.170849336 +0200 CEST m=+29.565109361,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:33.17091693 +0200 CEST m=+29.565176954,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:33.170979811 +0200 CEST m=+29.565239833,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:33.171041722 +0200 CEST m=+29.565301746,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:33.17110322 +0200 CEST m=+29.565363244,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:33.637738882 +0200 CEST m=+30.031998888,SSSSSSSSSRSSSS - 0000000000000000
2025-09-11 12:00:33.637773346 +0200 CEST m=+30.032033352,SSSSSSSSSSSSSR - 0000000000000000
2025-09-11 12:00:33.637787145 +0200 CEST m=+30.032047151,SSSSSSSSSSSSSR - 0000000000000000
2025-09-11 12:00:33.637800243 +0200 CEST m=+30.032060250,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:33.637968667 +0200 CEST m=+30.032228689,SSSRRSSSSSSSSS - 0000000000000000
2025-09-11 12:00:33.637985555 +0200 CEST m=+30.032245560,SSSSRSSSSSSSSS - 0000000000000000
2025-09-11 12:00:34.010866773 +0200 CEST m=+30.405126790,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:34.010953795 +0200 CEST m=+30.405213805,SSSRSSSSSSSRSS - 0000000000000000
2025-09-11 12:00:34.010997856 +0200 CEST m=+30.405257864,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:34.011042129 +0200 CEST m=+30.405302137,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:34.011084394 +0200 CEST m=+30.405344402,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:34.011125029 +0200 CEST m=+30.405385037,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:35.298839328 +0200 CEST m=+31.693099342,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:35.298917115 +0200 CEST m=+31.693177123,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:35.298960082 +0200 CEST m=+31.693220091,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:35.298999755 +0200 CEST m=+31.693259764,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:35.299038673 +0200 CEST m=+31.693298682,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:35.29908869 +0200 CEST m=+31.693348700,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:35.950792575 +0200 CEST m=+32.345052580,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:35.950828679 +0200 CEST m=+32.345088684,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:35.950841418 +0200 CEST m=+32.345101423,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:35.950853281 +0200 CEST m=+32.345113286,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:35.950864933 +0200 CEST m=+32.345124937,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:35.950876598 +0200 CEST m=+32.345136603,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:36.993943097 +0200 CEST m=+33.388203119,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:36.993983861 +0200 CEST m=+33.388243864,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:36.993996561 +0200 CEST m=+33.388256565,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:36.994008713 +0200 CEST m=+33.388268719,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:36.994021831 +0200 CEST m=+33.388281838,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:36.994033729 +0200 CEST m=+33.388293734,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:37.453861307 +0200 CEST m=+33.848121389,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:37.453994748 +0200 CEST m=+33.848254785,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:37.454074342 +0200 CEST m=+33.848334373,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:37.45415096 +0200 CEST m=+33.848410989,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:37.454224662 +0200 CEST m=+33.848484693,SSRSSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:37.454299181 +0200 CEST m=+33.848559219,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:38.253503572 +0200 CEST m=+34.647763586,SSRRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:38.253586911 +0200 CEST m=+34.647846927,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:38.253635382 +0200 CEST m=+34.647895397,SSSRSSSSSSSSSS - 0000000000000000
2025-09-11 12:00:38.253683505 +0200 CEST m=+34.647943520,SSRSSSSSSSSSSS - 0000000000000000
