2025-09-11 11:58:30.427786077 +0200 CEST m=+32.698124872,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.427849288 +0200 CEST m=+32.698188065,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.427862148 +0200 CEST m=+32.698200924,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.505231216 +0200 CEST m=+32.775569994,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.505269737 +0200 CEST m=+32.775608514,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.594950977 +0200 CEST m=+32.865289759,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.594986725 +0200 CEST m=+32.865325504,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.752986745 +0200 CEST m=+33.023325524,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.753055103 +0200 CEST m=+33.023393881,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.905008422 +0200 CEST m=+33.175347206,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.991083805 +0200 CEST m=+33.261422587,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.991122834 +0200 CEST m=+33.261461614,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:30.991137138 +0200 CEST m=+33.261475920,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:31.066360428 +0200 CEST m=+33.336699208,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:31.519795101 +0200 CEST m=+33.790133877,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:31.979778947 +0200 CEST m=+34.250117724,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:31.980008946 +0200 CEST m=+34.250347725,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:32.137149146 +0200 CEST m=+34.407487926,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:32.137193211 +0200 CEST m=+34.407531990,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:32.2116255 +0200 CEST m=+34.481964281,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:32.73794578 +0200 CEST m=+35.008284562,SSRRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:32.737989227 +0200 CEST m=+35.008328005,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:32.998340027 +0200 CEST m=+35.268678807,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:33.710093338 +0200 CEST m=+35.980432128,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:34.280699309 +0200 CEST m=+36.551038090,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:34.446412916 +0200 CEST m=+36.716751715,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:34.44649402 +0200 CEST m=+36.716832802,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:34.538083135 +0200 CEST m=+36.808421915,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:34.538137116 +0200 CEST m=+36.808475896,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:34.813514623 +0200 CEST m=+37.083853403,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:34.899070469 +0200 CEST m=+37.169409245,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:34.899262112 +0200 CEST m=+37.169600890,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:34.977278663 +0200 CEST m=+37.247617441,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:34.977315805 +0200 CEST m=+37.247654582,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.143082349 +0200 CEST m=+37.413421125,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.214429175 +0200 CEST m=+37.484767954,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.214466959 +0200 CEST m=+37.484805735,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.297945091 +0200 CEST m=+37.568283869,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.297985876 +0200 CEST m=+37.568324655,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.377975468 +0200 CEST m=+37.648314246,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.378011749 +0200 CEST m=+37.648350525,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.378054246 +0200 CEST m=+37.648393023,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.467220882 +0200 CEST m=+37.737559662,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.539425312 +0200 CEST m=+37.809764095,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.539467654 +0200 CEST m=+37.809806435,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.615417595 +0200 CEST m=+37.885756377,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.615492694 +0200 CEST m=+37.885831481,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:35.693455432 +0200 CEST m=+37.963794213,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:36.124535976 +0200 CEST m=+38.394874754,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:58:36.425998036 +0200 CEST m=+38.696336845,SSRSSSSSSSSSSS - 0000000000000000

